uf,escolaridade,ordem_escolaridade,curso,ordem_area_atuacao,area_atuacao,inscritos,selecionados,nao_cert,certificados,abandonos,evasoes
ES,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,25,25,4,17,2,2
ES,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,5,5,2,2,0,1
ES,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,3,3,0,3,0,0
ES,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,2,2,0,1,1,0
ES,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,11,10,2,5,0,3
ES,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
ES,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
ES,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,1,0,0,0
ES,Doutorado,9,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,1,0,0,0
GO,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
GO,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,6,6,2,3,0,1
GO,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,1,0,0,0
GO,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,1,1,0,0
GO,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,15,15,3,9,0,3
GO,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,15,15,5,6,2,2
GO,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,1,0,0,0
GO,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
GO,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,6,6,2,4,0,0
GO,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,10,10,1,7,2,0
GO,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
GO,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
GO,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,5,5,2,3,0,0
GO,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
GO,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,1,1,0
GO,Doutorado,9,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
MA,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
MA,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
MA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,8,8,3,3,1,1
MA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,3,3,0,2,0,1
MA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,2,2,0,2,0,0
MA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
MA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,6,6,4,1,0,1
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,3,3,1,2,0,0
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,1,0,0,0
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,1,1,1,0,0,0
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,1,2,0,0
MA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,6,6,2,3,1,0
MA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,5,5,1,2,1,1
MA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,3,3,1,1,1,0
MA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
MA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
MA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,4,4,1,2,1,0
MA,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,0,0,1
MG,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
MG,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,7,Outros,4,4,2,2,0,0
MG,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,1,3,0,0
MG,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,1,0,0,0
MG,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,2,2,1,0,1,0
MG,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
MG,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,7,7,1,4,0,2
MG,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,11,10,2,5,2,1
MG,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,10,9,1,5,2,1
MG,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,3,3,0,3,0,0
MG,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,2,1,0,0
MG,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,13,13,5,4,3,1
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,13,13,1,11,0,1
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,11,10,2,7,0,1
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,4,4,0,4,0,0
MG,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,5,5,1,2,2,0
MG,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
MG,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
MG,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
MG,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,0,0,0,0,0
MG,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,7,Outros,3,3,1,1,0,1
MG,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
MS,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
MS,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,0,0,1
MS,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
MS,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,2,2,1,0,1,0
MS,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,0,2,0,0
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,12,12,2,5,3,2
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,6,5,2,3,0,0
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,0,0,1,0
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,0,0,1
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
MS,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,5,5,2,1,1,1
MS,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,2,2,1,1,0,0
MS,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,0,0,1
MS,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,1,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,1,0,0,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,2,2,1,1,0,0
MT,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,7,Outros,3,3,0,2,0,1
MT,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
MT,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
MT,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
MT,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,1,1,0,1
MT,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,3,3,1,0,1,1
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,14,14,3,8,1,2
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,3,3,1,0,1,1
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,2,2,1,0,0,1
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,2,2,1,1,0,0
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,16,16,6,5,3,2
MT,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,8,8,2,4,1,1
MT,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,9,9,2,4,1,2
MT,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,2,2,1,0,1,0
MT,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,3,3,1,1,0,1
MT,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,7,7,4,1,1,1
MT,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,4,4,2,1,0,1
MT,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
MT,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,0,2,0,0
MT,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
PA,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,0,1,0
PA,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
PA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
PA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,1,0
PA,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,1,0,0,0
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,0,1,1,2
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,3,2,0,1,1,0
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,0,1,0,0
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,2,2,0,0,1,1
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,0,0,1
PA,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,0,0,2,0
PA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,1,3,0,0
PA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,4,4,1,1,0,2
PA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
PA,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PA,Doutorado,9,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PB,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
PB,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
PB,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,0,0,1
PB,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,0,1,1,0
PB,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,4,4,1,0,1,2
PB,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,1,1,0,1,0,0
PB,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
PB,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,4,4,0,3,1,0
PB,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,1,0,0
PB,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,2,2,1,0,0,1
PB,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,0,1,0
PB,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
PB,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,0,1
PB,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,1,0,0,0
PE,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,0,0,1,1
PE,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,1,0
PE,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,3,3,1,1,0,1
PE,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,3,3,2,1,0,0
PE,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,1,0,0,0
PE,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,1,1,1,0,0,0
PE,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,8,8,4,2,0,2
PE,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,8,8,2,6,0,0
PE,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,7,7,2,2,2,1
PE,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PE,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,1,1,0,1
PE,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,7,7,3,4,0,0
PE,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,6,6,2,3,1,0
PE,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,5,5,0,4,1,0
PE,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,0,1,0,0
PE,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,1,0,0,0
PE,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,10,10,2,8,0,0
PE,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,1,0,0
PE,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,0,1,0,0
PE,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
PE,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PI,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
PI,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,0,1
PI,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
PI,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
PI,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,2,2,0,2,0,0
PI,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,1,1,1,0,0,0
PI,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
PI,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
PI,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,2,0,0,0
PR,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,21,21,6,9,1,5
PR,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,1,1,0,0,0,1
PR,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,0,0,1
PR,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,2,2,1,1,0,0
PR,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,1,0,0,0
PR,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,18,18,5,12,0,1
PR,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,1,2,0,0
PR,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,5,5,1,3,0,1
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,52,51,11,26,10,4
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,7,7,2,1,2,2
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,0,0,0,0,0
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,2,2,0,2,0,0
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,5,5,2,1,1,1
PR,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,5,5,2,3,0,0
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,46,46,6,36,1,3
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,12,11,3,4,4,0
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,1,1,1,0,0,0
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,10,10,2,7,0,1
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,1,1,0,0,1,0
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,7,7,1,5,0,1
PR,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,7,Outros,8,8,4,3,0,1
PR,Mestrando,6,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
PR,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,10,10,0,9,0,1
PR,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,2,2,0,2,0,0
PR,Mestrado,7,Núcleo Básico em Socioeducação - 02/2016,7,Outros,2,2,0,2,0,0
PR,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
PR,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PR,Doutorando,8,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
PR,Doutorado,9,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,1,1,0,1,0,0
PR,Doutorado,9,Núcleo Básico em Socioeducação - 02/2016,7,Outros,1,1,0,1,0,0
RJ,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,54,53,7,35,9,2
RJ,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,12,12,2,7,2,1
RJ,Médio Completo,2,Núcleo Básico em Socioeducação - 02/2016,5,Secretaria de Saúde,1,1,0,1,0,0
RJ,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,34,34,11,20,2,1
RJ,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,2,2,0,0,0,2
RJ,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,10,10,4,6,0,0
RJ,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,2,2,0,1,1,0
RJ,Estudante Superior,3,Núcleo Básico em Socioeducação - 02/2016,7,Outros,10,10,1,6,2,1
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,49,49,4,39,3,3
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,2,CREAS,18,18,4,11,1,2
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,3,Conselhos,2,2,1,1,0,0
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,4,Secretaria de Educação,16,16,3,8,4,1
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,6,Sistema Justiça,3,3,0,2,1,0
RJ,Superior Completo,4,Núcleo Básico em Socioeducação - 02/2016,7,Outros,16,16,5,9,2,0
RJ,Especialista,5,Núcleo Básico em Socioeducação - 02/2016,1,Sistema Sinase - Unidades socioeducativas,13,12,3,9,0,0
