uf,escolaridade,curso,area_atuacao,inscritos,selecionados,nao_cert,certificados,abandonos,evasoes
BA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,23,23,5,13,4,1
CE,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,1,0,0,0
CE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,5,5,1,2,1,1
CE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,1,0,2,0
CE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,0,2,0,0
CE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,5,4,1,1,2,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,1,0,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,4,4,3,1,0,0
CE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,3,3,0,1,1,1
CE,Mestrado,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,1,0,0,0
CE,Mestrando,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,1,0,0
CE,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
CE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,3,3,3,0,0,0
CE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,7,7,1,1,1,4
CE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,14,14,3,1,6,4
CE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,1,0,1,0
CE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,10,9,4,3,0,2
DF,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,1,0,0,0
DF,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
DF,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,21,21,3,12,2,4
DF,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,15,15,2,10,1,2
DF,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,0,2,0,0
DF,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,16,16,2,11,1,2
DF,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,1,0,0
DF,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,6,6,3,2,1,0
DF,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,2,0,1,0
DF,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
DF,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,3,3,1,1,0,1
DF,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,1,0,0,0
DF,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,0,3,0,0
DF,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,1,1,0,0
DF,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,0,0,2,0
DF,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
DF,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
DF,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Conselhos,2,2,0,1,0,1
DF,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,1,0,0,0
DF,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,2,2,1,0,0,1
DF,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,25,25,10,13,1,1
DF,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,0,2,1,0
DF,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,0,1,1,0
DF,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,6,6,3,2,1,0
ES,Doutorado,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,1,0,0,0
ES,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,5,5,2,2,0,1
ES,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,11,10,2,5,0,3
ES,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,3,3,0,3,0,0
ES,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,0,1,1,0
ES,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,25,25,4,17,2,2
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,1,0,0
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,1,0,0
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,17,16,8,4,1,3
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,2,1,0,1,0,0
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,3,2,0,1,1,0
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,3,3,0,2,0,1
ES,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,12,12,8,3,0,1
ES,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,1,0,0,0
ES,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
ES,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,1,0,0
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,2,0,0,0,2
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Outros,5,5,3,1,1,0
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,0,0,1
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
ES,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,24,24,9,6,5,4
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,4,3,2,1,0,0
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,15,14,1,9,3,1
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,32,32,11,15,2,4
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,1,2,0,0
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,1,1,1,0,0,0
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,7,7,1,5,0,1
ES,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,34,33,12,15,4,2
GO,Doutorado,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,0,1,0,0
GO,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,5,5,2,3,0,0
GO,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
GO,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
GO,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,10,10,1,7,2,0
GO,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,1,0,0,0
GO,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,1,1,0,0
GO,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,6,6,2,3,0,1
GO,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,1,1,0
GO,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
GO,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
GO,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,15,15,5,6,2,2
GO,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,6,6,2,4,0,0
GO,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,1,0,0,0
GO,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
GO,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,15,15,3,9,0,3
MA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
MA,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,3,1,1,1,0
MA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,4,4,1,2,1,0
MA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
MA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,5,5,1,2,1,1
MA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Conselhos,2,2,0,2,0,0
MA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,3,0,2,0,1
MA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,6,6,4,1,0,1
MA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
MA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,8,8,3,3,1,1
MA,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,0,0,1
MA,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
MA,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,1,0,1
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,1,0,0,0
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,6,6,2,3,1,0
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,1,1,1,0,0,0
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,3,3,1,2,0,0
MA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,3,3,1,2,0,0
MG,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,11,10,2,7,0,1
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,5,5,1,2,2,0
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,4,4,0,4,0,0
MG,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,13,13,1,11,0,1
MG,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,1,0,0,0
MG,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,7,7,1,4,0,2
MG,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,2,2,1,0,1,0
MG,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
MG,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,4,4,1,3,0,0
MG,Mestrado,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,0,0,0,0,0
MG,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Outros,3,3,1,1,0,1
MG,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
MG,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
MG,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
MG,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Outros,4,4,2,2,0,0
MG,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
MG,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,10,9,1,5,2,1
MG,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,13,13,5,4,3,1
MG,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,0,3,0,0
MG,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,3,3,2,1,0,0
MG,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,11,10,2,5,2,1
MS,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,2,2,1,1,0,0
MS,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,0,0,1
MS,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
MS,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,2,2,1,0,1,0
MS,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,0,2,0,0
MS,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
MS,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,0,0,1
MS,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,0,1,0
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,6,5,2,3,0,0
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,5,5,2,1,1,1
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,0,0,1
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
MS,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,12,12,2,5,3,2
MT,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
MT,Especialista,Núcleo Básico em Socioeducação - 02/2016,Conselhos,2,2,1,0,1,0
MT,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,4,4,2,1,0,1
MT,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,3,3,1,1,0,1
MT,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,7,7,4,1,1,1
MT,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,9,9,2,4,1,2
MT,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
MT,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,3,3,1,0,1,1
MT,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
MT,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,3,3,1,1,0,1
MT,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,0,0,1
MT,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,0,2,0,0
MT,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,0,1,0
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Outros,3,3,0,2,0,1
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,1,0,0,0
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,1,1,0,0
MT,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,2,2,1,0,0,1
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,3,1,0,1,1
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,8,8,2,4,1,1
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,2,2,1,1,0,0
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,16,16,6,5,3,2
MT,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,14,14,3,8,1,2
PA,Doutorado,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
PA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,1,0,0,0
PA,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,4,4,1,1,0,2
PA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
PA,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,4,4,1,3,0,0
PA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,0,1,0
PA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,1,0,0,0
PA,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,1,0,1,0
PA,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,1,0,0,0
PA,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,0,1,0
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,1,0,0
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,2,0,1,1,0
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,0,0,2,0
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,2,2,0,0,1,1
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,0,0,1
PA,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,4,4,0,1,1,2
PB,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,1,0,0,0
PB,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,1,0,0
PB,Especialista,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,0,0,1,0
PB,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,2,2,1,0,0,1
PB,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,2,2,0,1,1,0
PB,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,0,0,1
PB,Mestrado,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,0,0,1
PB,Mestrando,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,2,0,0
PB,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,0,1,0,0
PB,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,1,1,0,1,0,0
PB,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Outros,4,4,0,3,1,0
PB,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,1,1,0,1,0,0
PB,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
PB,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,4,4,1,0,1,2
PE,Doutorando,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,0,1,0,0
PE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Conselhos,1,1,0,1,0,0
PE,Especialista,Núcleo Básico em Socioeducação - 02/2016,CREAS,5,5,0,4,1,0
PE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,1,0,0,0
PE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,10,10,2,8,0,0
PE,Especialista,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,6,6,2,3,1,0
PE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,CREAS,3,3,2,1,0,0
PE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Outros,8,8,4,2,0,2
PE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Educação,1,1,1,0,0,0
PE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Secretaria de Saúde,1,1,1,0,0,0
PE,Estudante Superior,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,3,3,1,1,0,1
PE,Mestrado,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,1,0,0
PE,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Outros,1,1,0,1,0,0
PE,Mestrado,Núcleo Básico em Socioeducação - 02/2016,Sistema Justiça,1,1,0,1,0,0
PE,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,CREAS,1,1,0,0,1,0
PE,Nível Médio,Núcleo Básico em Socioeducação - 02/2016,Sistema Sinase - Unidades socioeducativas,2,2,0,0,1,1
PE,Superior Completo,Núcleo Básico em Socioeducação - 02/2016,CREAS,7,7,2,2,2,1
